NC,3805,35.2450,-80.5212
PA,3805,40.1884,-75.0841
NY,3805,42.1267,-76.8255
NJ,3804,40.2607,-74.0263
NC,3804,35.9066,-80.2548
MN,3803,45.0219,-93.7077
WA,3803,46.1797,-122.9578
PA,3803,40.8331,-75.8848
MD,3802,38.5987,-77.1556
MI,3802,42.6596,-84.0743
NJ,3801,40.3687,-74.9430
CA,3800,39.4429,-123.3963
AZ,3797,32.7192,-114.6599
NC,3797,35.4001,-78.8139
MI,3796,43.1981,-86.2733
MI,3793,43.2518,-86.2714
MA,3791,41.6846,-70.5082
MI,3790,44.6566,-84.7091
IA,3785,41.2884,-95.9171
AR,3785,35.1393,-93.9179
PA,3785,40.1567,-76.7947
MI,3785,43.2202,-85.5535
TX,3784,32.3848,-98.9805
WA,3780,47.4616,-121.9936
NC,3779,35.3804,-77.4333
NJ,3778,39.8233,-75.2783
TX,3777,29.5879,-96.3282
MI,3777,42.4457,-85.6435
CA,3777,36.9402,-121.7953
KS,3776,37.1745,-101.3447
WA,3775,48.1387,-122.2804
VA,3773,38.2565,-76.9784
MN,3769,44.7721,-93.9192
OR,3766,44.4173,-124.0664
OR,3766,44.6198,-123.9341
NJ,3766,39.9488,-74.5411
IA,3766,41.5727,-91.2622
FL,3766,30.9609,-85.5123
MN,3765,45.0152,-92.7789
AZ,3763,33.6675,-114.2170
FL,3763,29.8267,-85.3069
NC,3762,35.3552,-81.0937
AL,3762,34.1551,-85.6699
WI,3762,43.1423,-88.3088
NC,3762,35.0958,-78.7862
KY,3762,36.5145,-88.8819
MI,3761,43.0170,-83.0765
CA,3761,38.4825,-122.8899
IN,3761,38.0240,-87.5120
NJ,3760,39.0047,-74.7990
PR,3759,18.2666,-65.9621
CA,3759,37.6199,-120.9827
MN,3758,43.9688,-92.0591
IL,3758,38.7001,-90.1425
HI,3757,21.5871,-158.1074
FL,3756,26.5651,-80.0611
LA,3756,32.4883,-92.1619
OH,3755,40.6847,-80.5624
UT,3754,39.2669,-111.6351
FL,3752,26.9928,-82.0072
KS,3748,38.4790,-100.9032
LA,3745,30.8479,-90.1459
LA,3745,30.6349,-92.4179
PA,3744,40.3249,-79.6997
OH,3744,41.4318,-81.3351
FL,3743,27.4115,-82.5659
CA,3742,34.5044,-118.3160
AR,3742,36.1328,-94.1757
KS,3742,38.1403,-97.4272
AL,3741,33.7503,-87.0483
IL,3741,39.4388,-90.4019
IA,3739,43.3718,-92.1164
FL,3739,29.6386,-83.1248
LA,3739,32.7752,-92.4013
GA,3737,32.8937,-85.1453
NE,3735,40.8613,-99.9863
FL,3734,30.4716,-83.4130
IN,3732,41.3240,-85.6979
GA,3732,31.5987,-83.2499
NM,3732,35.5801,-106.1127
NJ,3731,39.7666,-75.0614
NY,3729,43.1324,-76.3108
MI,3729,45.2135,-85.0131
LA,3728,30.8346,-91.2080
FL,3728,30.5824,-87.0447
TX,3727,32.1451,-95.3195
MS,3727,33.5003,-90.3256
TX,3727,26.2160,-98.1264
IN,3726,40.4639,-85.5008
PA,3725,40.1991,-75.4753
TX,3724,33.0245,-96.4397
IL,3723,41.4416,-90.4463
WI,3721,44.6684,-88.2351
IL,3719,41.7690,-87.8977
SC,3718,34.9661,-82.1231
TX,3717,29.9714,-98.9040
WA,3717,47.5136,-122.3160
TX,3717,29.0464,-95.6986
NC,3716,35.2689,-81.1013
NC,3716,35.5853,-81.2201
ID,3713,43.9649,-111.6841
IL,3713,40.7959,-89.3689
WI,3711,44.9597,-90.9423
NC,3710,34.8085,-78.9747
NC,3709,35.8474,-81.4864
IL,3709,39.7493,-89.5455
PA,3708,40.0227,-75.3156
NJ,3707,40.8294,-75.0728
FL,3707,29.6442,-81.4571
AR,3705,33.8181,-92.4174
WA,3704,47.4913,-120.3492
LA,3701,30.5623,-91.5502
WI,3701,42.8473,-90.7065
NC,3701,35.6828,-81.3683
GA,3701,34.6913,-84.4840
NJ,3700,39.9502,-75.0504
NV,3698,40.6379,-116.9485
NC,3696,35.8588,-76.7487
NC,3695,34.6649,-77.0291
NY,3694,43.4515,-76.5439
PR,3693,18.4175,-66.2203
AZ,3692,32.6091,-110.6415
FL,3691,28.6201,-81.5002
PA,3689,40.3845,-77.8824
NJ,3687,40.0384,-74.1678
MT,3687,48.0933,-105.6413
NY,3685,41.0471,-71.9449
NJ,3685,39.9417,-74.2087
PA,3685,40.2016,-74.8872
IA,3684,43.1146,-94.6799
AR,3683,33.6280,-91.3953
AZ,3683,34.1547,-109.9936
NY,3683,41.4881,-74.2131
NJ,3682,39.6702,-74.2338
SD,3682,43.0270,-102.5525
IA,3681,41.0272,-92.8039
CA,3681,33.3342,-118.3315
CA,3679,39.0030,-121.0304
TX,3677,32.3404,-99.6789
IN,3676,39.0677,-84.9046
FL,3675,26.1032,-81.7297
MA,3675,41.7842,-70.5332
AR,3674,35.8991,-90.5767
NY,3674,41.6958,-73.8988
FL,3671,27.9061,-82.6814
IN,3670,41.3246,-87.2017
OH,3669,40.3791,-80.7095
NM,3669,35.1950,-107.8947
NC,3668,35.2889,-81.1292
NY,3668,40.8254,-73.5363
PR,3667,18.3971,-67.1155
CA,3664,38.8917,-120.9849
OH,3663,41.3427,-81.5286
FL,3663,26.6815,-80.1265
PA,3662,40.4818,-79.9736
NJ,3662,39.7266,-75.2191
NY,3658,40.9139,-73.4618
TX,3658,35.6431,-101.5964
NY,3657,43.1882,-77.8069
MN,3656,45.6757,-94.8128
AZ,3656,32.6085,-110.7826
NC,3655,35.3648,-79.8919
PA,3655,39.9991,-75.7517
MD,3655,39.5079,-77.6586
FL,3655,26.8755,-80.0589
MN,3653,45.8768,-93.2914
TN,3653,36.1002,-87.2113
GA,3652,30.7849,-83.5603
PA,3651,40.3371,-79.8720
TX,3651,32.7093,-96.0052
IL,3651,42.4441,-87.9198
IL,3647,40.7460,-88.5161
CA,3646,36.6944,-119.2000
MN,3645,46.6000,-95.5773
TX,3645,29.8745,-94.8268
WI,3645,43.4453,-88.6403
OH,3644,41.2353,-81.6421
SC,3643,34.5691,-82.6837
MD,3642,39.6077,-75.9414
VA,3642,38.9793,-78.0469
TX,3642,31.7395,-99.9559
WA,3641,47.4441,-122.0973
OR,3641,42.6115,-122.8178
CO,3640,39.5389,-104.8476
NJ,3640,40.5344,-74.4577
TN,3639,35.0893,-84.8513
OK,3636,34.8919,-94.6075
CO,3636,39.3986,-104.6355
TX,3636,31.9603,-106.5760
NY,3634,43.2951,-73.6351
CA,3633,37.0392,-122.0804
UT,3633,37.6213,-109.5072
TN,3632,36.0663,-88.1046
WA,3630,47.8292,-122.1452
GA,3630,34.9137,-85.1216
TX,3630,33.1609,-96.3608
MA,3629,42.0203,-70.6913
SD,3628,43.8239,-96.7138
FL,3627,26.6460,-80.0752
IN,3627,38.5572,-86.4699
SC,3626,34.9351,-82.1440
OH,3626,40.6506,-81.4555
NE,3626,40.1449,-97.1764
KS,3625,39.4645,-98.1083
IA,3625,43.2684,-91.4782
OH,3624,41.3668,-81.5036
CO,3622,38.0695,-103.2237
CA,3620,36.9016,-121.7417
MN,3619,45.2975,-94.9476
CO,3616,38.8941,-107.9255
NY,3615,40.7592,-73.6810
NC,3614,34.3049,-77.8754
IN,3614,39.8705,-86.4654
DE,3614,39.1179,-75.4838
GA,3613,34.8775,-83.4027
SC,3613,34.8203,-82.4225
MO,3612,37.8694,-94.0196
NY,3612,43.1240,-75.2966
PA,3611,40.7833,-76.2329
FL,3610,30.9766,-87.2629
CA,3609,36.7941,-119.7012
PA,3608,41.2266,-80.2361
PA,3607,40.8960,-76.7937
MI,3606,42.8049,-83.0041
NY,3605,40.8123,-73.5696
SC,3605,34.0009,-81.7713
NY,3604,42.4680,-76.4876
PA,3604,40.5103,-75.7850
CA,3604,32.7318,-115.5204
CA,3604,37.5184,-122.5036
PA,3603,40.7886,-80.1428
GA,3603,33.4589,-84.3379
UT,3602,39.3623,-112.5467
FL,3602,27.8953,-82.8063
WA,3602,48.0639,-122.0920
ID,3600,42.9373,-114.7134
MO,3599,39.7985,-91.5272
CA,3599,39.0378,-121.0642
ID,3597,44.9076,-116.1124
NY,3596,40.8645,-72.9678
AR,3595,35.4995,-93.8431
TX,3594,26.1333,-98.0476
RI,3594,41.4280,-71.4670
TN,3594,36.2217,-82.3293
WI,3593,44.2642,-88.3064
AL,3593,33.7760,-86.7968
MO,3593,38.6953,-90.2756
FL,3593,26.7106,-80.2763
AK,3592,64.9339,-148.0083
SC,3592,34.9846,-81.9934
TX,3590,28.7782,-100.4911
MN,3588,44.8744,-92.9975
OH,3588,41.1798,-83.6702
NM,3584,34.8283,-106.6860
WI,3583,44.0391,-88.7378
CA,3582,38.1692,-121.3113
PA,3582,41.1197,-75.0465
CA,3581,35.0935,-118.6477
TN,3580,35.7204,-86.4109
GA,3580,31.3568,-81.4315
NE,3579,42.4610,-98.6465
ID,3576,46.4866,-116.2568
WI,3576,45.3193,-92.6936
OH,3575,39.1878,-84.4469
PA,3574,40.2802,-80.1204
NM,3571,35.1746,-106.4884
TX,3571,29.5764,-95.0562
NC,3571,36.0717,-75.7184
AL,3570,32.4862,-87.0305
HI,3570,19.4800,-155.2487
OR,3570,45.1818,-122.8073
CA,3569,34.4505,-119.2731
MN,3569,47.4637,-92.5443
OH,3567,39.2670,-84.5194
KY,3565,37.7502,-85.9703
IL,3563,41.6330,-87.6672
NY,3562,42.6242,-79.0786
IL,3562,42.1723,-87.8950
PA,3562,40.2599,-74.9561
CA,3560,38.9704,-122.8327
IN,3560,39.8124,-85.1703
SD,3560,43.3032,-96.5848
IL,3559,41.2960,-89.0693
IL,3557,42.3414,-88.0686
PA,3557,40.2690,-75.2140
MT,3557,46.6993,-111.9516
IL,3557,42.3765,-88.1266
NY,3557,41.0053,-72.2220
MI,3556,42.8217,-83.2563
OH,3556,38.8186,-82.1934
PA,3556,40.8675,-75.2535
IL,3555,42.0131,-89.3354
IA,3555,43.2826,-92.8114
OH,3554,40.9499,-83.3826
MN,3554,45.2598,-94.1205
TX,3553,32.0875,-98.3391
OK,3552,36.6990,-95.6379
DE,3551,39.0991,-75.5570
GA,3549,32.0925,-83.7864
OH,3548,39.8460,-82.6047
OH,3547,39.9716,-80.7511
KS,3547,39.0141,-94.6172
NY,3545,41.6028,-73.9774
PA,3545,40.1592,-77.1390
IN,3545,41.2910,-86.6210
OK,3545,34.3709,-99.0010
FL,3544,28.5035,-81.5410
PA,3543,40.4708,-78.8339
MO,3543,38.6301,-90.4190
OH,3543,39.2035,-84.4283
MS,3542,33.4515,-88.7913
NY,3541,42.8921,-78.7918
TN,3540,35.8042,-87.4577
PR,3538,18.4734,-66.3346
IA,3537,42.0799,-91.6762
NY,3536,41.0775,-73.7780
AZ,3533,32.2514,-109.8359
SD,3532,44.3528,-103.7671
PA,3531,40.0396,-75.4439
IL,3530,41.1640,-87.6630
UT,3530,39.5408,-111.4558
MN,3529,47.0300,-91.6750
AR,3529,36.3858,-90.2017
MA,3528,41.7551,-70.6129
MS,3527,32.3455,-89.6572
AL,3526,31.4342,-86.9723
GA,3525,32.2583,-83.7356
WA,3524,47.7566,-122.5142
NC,3523,34.9902,-79.0694
CA,3521,38.1509,-121.1554
FL,3521,28.5013,-81.3878
KY,3520,37.9161,-83.2668
MI,3520,42.2113,-86.2759
MI,3519,44.0168,-84.8080
SC,3519,34.7324,-82.4408
OH,3518,39.1429,-84.3784
CA,3518,37.9399,-122.1027
VA,3517,38.3489,-77.5036
AR,3516,36.4291,-94.3714
TX,3515,31.6295,-96.2801
NY,3514,42.5426,-79.1677
OH,3513,41.0941,-81.3483
AZ,3512,34.5018,-109.3784
WA,3512,48.3927,-122.4944
DE,3508,39.2846,-75.6364
WI,3508,44.3262,-88.1756
TX,3507,29.0372,-98.5728
MN,3507,45.1580,-93.6631
MO,3505,39.1703,-94.6305
WA,3505,45.8191,-120.8233
WI,3505,45.1030,-91.4913
KS,3504,38.3462,-98.2045
WI,3503,44.5142,-88.3271
PA,3503,40.2719,-75.7321
SD,3502,43.4196,-103.4658
CA,3502,38.1837,-120.8150
IN,3502,38.7133,-85.4726
NV,3501,36.2473,-115.0574
MN,3501,44.2950,-92.6734
MI,3500,43.3719,-83.5770
CA,3500,32.8033,-116.9056
NE,3497,41.4052,-99.6401
TX,3497,30.7508,-98.6763
MO,3496,38.9400,-90.9254
PA,3495,41.0845,-75.4154
CA,3495,35.6378,-118.4819
NC,3495,36.1247,-79.4649
MD,3495,38.9559,-76.1948
IL,3493,40.3395,-88.7628
MO,3490,36.7788,-89.3837
MI,3489,43.4162,-85.8031
FL,3489,26.5507,-82.0980
TX,3488,30.0629,-95.9221
MI,3488,41.9143,-83.4317
AR,3487,36.0163,-94.0250
MD,3486,38.6117,-76.6187
NC,3485,35.9666,-78.1960
WI,3485,43.2722,-89.7312
OR,3483,43.0226,-123.2812
PA,3483,41.6630,-78.8096
MI,3483,42.1186,-85.5413
OH,3483,39.0884,-84.5950
LA,3482,32.8714,-93.9862
NY,3481,40.8782,-73.5884
WA,3480,47.9420,-121.9924
NY,3480,42.3801,-76.8673
IL,3480,38.2096,-89.9997
IL,3479,39.9259,-88.9640
CO,3479,40.1240,-102.7161
MS,3476,32.2609,-90.4083
NY,3476,41.5281,-74.0234
TX,3476,29.3687,-100.9432
MO,3476,39.3636,-93.4955
FL,3475,27.8419,-81.6952
MN,3475,44.1970,-92.6165
MI,3475,42.7137,-85.4692
MA,3473,41.7365,-70.4341
AL,3472,32.4396,-86.0857
MD,3471,38.9439,-76.9571
MD,3468,38.8374,-76.7144
NC,3468,36.0415,-77.9065
GA,3466,31.1267,-84.1514
OH,3464,41.2944,-84.7648
IL,3464,37.8214,-88.9290
FL,3464,30.1812,-85.6268
CA,3462,33.2236,-117.1198
WY,3462,42.0516,-104.9595
AL,3461,34.0634,-86.7651
KY,3459,37.5668,-85.7353
WV,3459,39.2123,-77.8105
MA,3458,42.0989,-70.7823
LA,3457,30.4083,-92.0641
WI,3457,42.6168,-89.3756
AR,3457,34.6185,-92.4512
PA,3456,40.3144,-79.3560
PA,3455,40.0329,-75.5146
NY,3455,41.4747,-73.5483
TX,3455,32.8512,-96.3924
OR,3454,45.2945,-123.1753
PA,3453,40.2989,-78.9430
NC,3453,36.1420,-81.1730
TX,3453,29.6535,-98.6564
OK,3452,36.6687,-96.3312
TX,3452,26.3598,-98.1168
CA,3449,37.9655,-122.3305
NE,3448,40.9241,-100.1540
GA,3448,32.9369,-84.3405
TN,3448,35.0664,-85.6228
OH,3448,41.1379,-80.7653
ID,3447,42.5599,-113.7623
CA,3446,37.3342,-119.6483
TX,3446,31.7822,-97.5824
FL,3446,26.8338,-81.0984
DE,3446,39.1162,-75.5216
PR,3446,18.2573,-66.1062
CA,3446,38.0124,-120.2697
IL,3445,41.1984,-90.7459
OH,3444,39.0293,-83.9267
TX,3444,29.7588,-95.5156
SD,3444,45.5410,-100.4349
OH,3443,39.2173,-84.4030
HI,3442,21.9684,-159.7141
KS,3441,37.6084,-97.2984
FL,3441,30.6855,-87.0521
OH,3441,39.2278,-84.4565
PA,3440,40.7025,-80.2838
PA,3439,41.1713,-78.7173
LA,3438,30.9892,-92.0509
FL,3437,27.6685,-82.7304
AR,3435,34.6070,-92.3206
LA,3434,30.2393,-93.0129
IL,3434,39.8456,-89.5394
WA,3433,48.1157,-121.9831
CA,3433,36.4304,-119.8671
NY,3433,42.9009,-73.3500
CA,3433,37.8867,-122.0368
OH,3432,39.3146,-84.6599
NC,3431,36.1310,-80.6588
MD,3429,39.6518,-78.8162
IL,3429,40.4665,-88.3788
FL,3429,27.5883,-80.3435
MA,3428,41.6677,-70.1358
CA,3427,37.2404,-121.9882
MS,3427,33.8963,-89.0031
OK,3427,35.0246,-99.0875
PR,3426,18.4454,-66.2259
FL,3425,26.6429,-81.0938
PA,3424,41.0212,-75.8963
IN,3424,39.0597,-86.5108
IL,3423,40.7712,-89.4670
OH,3423,41.1424,-84.5824
NJ,3422,38.9409,-74.9042
GA,3420,33.4262,-82.3129
GA,3418,32.1613,-81.9094
GA,3417,31.7713,-84.7940
MS,3416,34.0172,-90.4333
NY,3415,43.0742,-76.0085
TN,3414,36.0398,-84.3284
GA,3414,34.4864,-83.5494
CA,3414,33.7253,-117.2851
WA,3413,47.8978,-122.5579
NJ,3412,40.0104,-74.2806
NJ,3410,40.6684,-74.8940
AL,3409,33.6471,-85.5698
CA,3408,32.6394,-116.4745
IA,3406,42.6664,-93.9026
IA,3406,43.0563,-92.3153
NY,3405,44.0401,-75.8468
OH,3405,39.6894,-84.6900
WA,3404,45.8595,-122.6757
OH,3402,39.2556,-84.4710
IN,3402,40.3741,-85.2076
AR,3402,34.7736,-90.7674
NJ,3401,40.3117,-74.4477
LA,3399,32.4486,-92.0774
WY,3397,43.8510,-104.2123
PR,3396,18.3883,-66.2503
NJ,3393,40.9622,-73.9976
TX,3393,30.9445,-95.3736
MA,3393,41.7051,-70.1537
IL,3392,39.9912,-88.2625
LA,3392,29.9406,-90.6891
AL,3391,32.4609,-85.0877
MO,3389,38.6549,-92.7803
WA,3389,47.5948,-120.6628
OK,3388,36.4220,-96.3929
NJ,3388,39.5974,-74.3306
KS,3388,37.4583,-94.7018
VA,3388,38.0308,-78.4444
OR,3387,43.8776,-116.9951
CA,3387,34.7483,-120.5182
WA,3386,47.6303,-122.2180
MN,3385,46.4892,-93.9573
MD,3385,37.9827,-75.8516
OK,3384,36.7915,-95.9328
NC,3383,35.2677,-82.4526
CT,3383,41.3854,-71.9850
TX,3383,28.8857,-97.9001
CA,3383,33.8760,-117.6109
NY,3382,43.2061,-75.7234
HI,3381,19.5358,-155.1596
MI,3381,42.6088,-83.3443
WA,3381,47.1328,-122.4924
GA,3380,31.5432,-82.4745
OR,3379,43.7450,-122.4637
NC,3378,34.6238,-78.6097
OH,3375,39.1635,-84.7469
CA,3375,40.7313,-124.1551
MT,3374,48.1990,-106.6321
AR,3374,34.9020,-94.0953
NC,3373,35.9927,-76.9399
WA,3373,46.8053,-123.0119
NY,3372,43.1036,-77.8824
CA,3372,34.1847,-118.9445
IN,3371,38.2958,-85.9628
SC,3370,34.9609,-81.9929
MI,3369,44.1919,-84.0467
NC,3368,35.3345,-78.0545
CA,3367,37.3502,-122.0980
TX,3367,31.1941,-101.4534
WV,3366,37.7032,-81.0912
AR,3365,35.2894,-93.7253
WA,3365,46.9648,-122.6030
OR,3364,44.7171,-123.0069
WV,3362,38.4159,-82.0722
FL,3360,30.3775,-87.0578
NJ,3360,40.4337,-74.1010
PA,3360,40.7480,-75.2913
TX,3359,36.0444,-102.0080
OH,3358,38.9627,-84.0846
WA,3358,46.1991,-118.9728
AR,3357,35.8848,-90.1653
CA,3356,37.9290,-121.2457
WA,3356,46.5583,-120.6110
MN,3356,44.2988,-94.7235
MN,3355,47.9054,-91.8517
FL,3355,27.1227,-82.4370
MD,3354,38.4451,-75.5662
MA,3354,41.6667,-70.8054
SD,3354,43.6210,-96.9424
GA,3352,33.2789,-84.2760
AZ,3351,34.7389,-111.9086
WA,3351,47.0055,-123.4112
CA,3351,39.0883,-122.9054
MI,3350,44.3124,-84.7625
PR,3349,18.4310,-65.8800
OH,3349,39.2434,-84.4570
TX,3348,33.0802,-97.2545
CA,3347,35.9769,-119.2889
NY,3347,44.2838,-73.9855
TX,3346,33.5066,-96.6155
TX,3346,33.6659,-95.4768
TX,3346,33.6901,-101.9893
WI,3345,45.0556,-87.7476
NJ,3345,39.8055,-75.1589
PA,3344,40.3459,-79.6693
MI,3344,42.9838,-84.1163
KY,3343,39.0249,-84.5695
TX,3342,29.5994,-98.4841
PA,3341,41.8062,-77.0787
AL,3341,31.2926,-85.3353
NE,3337,40.3894,-95.8436
OH,3337,41.5501,-81.4369
PA,3336,40.6693,-75.6116
WA,3336,47.6186,-117.6484
IL,3335,40.5342,-89.3551
FL,3335,28.3838,-82.1943
GA,3333,31.5191,-82.6386
WI,3333,43.1835,-88.9898
WA,3331,47.2986,-122.1335
WV,3330,39.2562,-81.6316
WV,3330,39.4719,-79.6822
WV,3330,39.3538,-78.0552
VA,3329,37.0821,-78.0029
GA,3329,33.0523,-83.2440
CA,3329,40.3608,-122.2102
PA,3328,40.2644,-75.6093
OH,3328,39.0853,-84.3608
CT,3328,41.8190,-72.9220
AR,3327,35.2314,-93.0652
TN,3327,36.2566,-85.9430
PA,3326,41.3157,-75.0515
PA,3326,39.8562,-75.3795
PR,3326,18.4235,-66.6770
OH,3326,41.3944,-81.3366
NJ,3325,39.3265,-75.0306
UT,3324,40.6499,-111.2723
CA,3322,33.7146,-117.0775
WI,3322,45.4015,-91.8476
IA,3320,42.1866,-93.5864
SC,3320,33.5646,-81.8079
CA,3319,33.9223,-116.4401
PA,3318,40.4940,-79.9251
SC,3318,33.9543,-80.4609
GA,3318,33.5695,-84.7441
IN,3318,38.0368,-87.3747
WI,3317,44.7364,-92.4806
GA,3317,32.1469,-82.7798
NY,3316,41.0798,-73.9127
IL,3315,41.8650,-90.1593
NY,3315,41.9048,-73.9776
OH,3314,39.0658,-84.3840
IL,3314,38.5368,-89.7071
TX,3313,26.2937,-97.9631
PR,3313,18.0069,-66.0134
SC,3310,35.1459,-81.8627
PA,3310,40.8673,-77.7439
NY,3309,40.8068,-73.1711
PA,3308,40.4975,-79.9476
HI,3308,21.5660,-158.1198
FL,3308,29.0927,-80.9473
NC,3307,35.5305,-82.9749
OH,3307,39.2364,-84.6796
OH,3306,40.6042,-80.6550
NJ,3306,40.9141,-74.7027
GA,3304,33.5678,-83.1878
CA,3304,36.3518,-119.4210
OH,3303,41.4422,-81.4294
MI,3303,45.9591,-86.2507
PA,3303,40.1768,-75.5466
PR,3302,18.0722,-66.7458
NY,3301,42.8282,-78.6342
MN,3301,45.9775,-94.8629
NY,3300,41.7682,-73.9007
TX,3299,32.9557,-95.2909
NJ,3299,40.1923,-74.0463
MN,3298,44.1648,-92.1697
TX,3298,33.2253,-96.9371
FL,3298,28.0668,-80.5610
TX,3296,29.4900,-98.5503
LA,3296,32.5271,-93.5042
GA,3296,33.2371,-84.8293
CA,3295,38.2975,-122.4915
VA,3294,37.3566,-79.9055
FL,3293,30.1976,-85.6975
MA,3293,42.5352,-71.4727
MO,3292,38.2330,-90.5671
TN,3292,36.1169,-89.2713
MO,3292,38.0671,-91.4057
MO,3291,38.6802,-90.3080
KS,3290,38.5773,-97.6738
OH,3290,41.4415,-81.4743
NY,3289,43.9837,-75.6021
TX,3288,26.3281,-98.3923
PA,3288,40.5409,-79.7820
WA,3288,47.6273,-122.2427
VA,3288,37.3783,-79.8206
TX,3286,30.2920,-97.8083
CA,3286,36.9770,-121.9176
SC,3285,34.6454,-82.7821
PA,3284,40.6872,-80.4783
NE,3283,41.8378,-96.7062
CO,3283,38.4255,-105.2132
GA,3282,31.0410,-83.0748
PA,3281,40.4113,-79.9856
HI,3279,19.5214,-154.9944
GA,3279,32.0100,-80.8527
MI,3278,43.6123,-83.8423
PA,3277,40.5534,-76.3860
IN,3277,41.6481,-85.4181
TX,3276,30.8081,-97.5953
LA,3275,30.0451,-90.7488
WV,3274,38.2865,-80.8410
AL,3274,33.6526,-85.8742
OR,3274,45.2759,-123.0072
TX,3273,32.6776,-95.7114
WI,3272,43.8261,-87.8232
CA,3272,38.6934,-122.0241
TX,3271,28.9752,-95.4714
NY,3270,41.2455,-73.9376
TN,3269,36.1087,-83.2970
KS,3269,39.8431,-96.6386
LA,3269,29.9641,-90.4141
TX,3268,31.6549,-106.1369
MS,3268,34.5071,-88.6416
TX,3267,30.2187,-93.8758
MI,3266,41.8311,-83.8635
CA,3265,38.0519,-122.2201
OH,3265,40.5788,-81.0907
PA,3265,40.2111,-75.2744
TN,3264,35.2352,-89.3869
NC,3264,36.2251,-80.2973
FL,3263,30.6865,-81.9212
NJ,3262,39.8987,-74.7052
NY,3262,41.1892,-74.0543
NC,3261,35.5344,-81.0340
AL,3260,32.5982,-88.1891
MO,3260,39.1421,-94.4018
OH,3258,41.1684,-80.8590
CA,3258,37.2563,-121.9287
WV,3257,39.1487,-80.0418
NC,3257,35.6989,-80.4248
VA,3257,37.5519,-76.8017
GA,3256,34.8753,-85.2886
TX,3256,36.1983,-101.1944
PA,3255,40.3221,-75.9953
MD,3255,38.9929,-76.9131
MS,3255,34.1622,-89.6301
IN,3252,37.9494,-87.4053
PA,3251,40.3722,-76.3055
PA,3250,40.8659,-75.8322
VA,3249,37.0778,-79.6518
MI,3249,43.8036,-82.9981
AZ,3248,35.2476,-112.1833
TX,3248,32.6938,-97.6581
PR,3248,18.4448,-67.1357
MI,3246,42.5187,-83.3030
GA,3246,34.4362,-84.1250
OH,3246,39.3828,-84.3542
AK,3246,66.8766,-162.5231
ID,3245,45.9260,-116.1225
IL,3244,42.0913,-88.3137
CA,3243,40.3904,-122.2861
NV,3241,38.9554,-119.1101
OH,3241,40.9736,-81.4045
AL,3241,34.4843,-87.2831
NJ,3239,40.3364,-73.9863
NC,3238,35.2687,-80.4368
CA,3238,36.0585,-119.3130
FL,3238,27.8139,-82.7747
KS,3235,38.2845,-95.2408
WY,3235,41.7761,-110.5555
LA,3234,30.1957,-93.5818
FL,3234,28.0112,-82.7523
TX,3233,29.4405,-95.4168
HI,3233,21.6111,-157.9118
MS,3232,34.1907,-88.7203
TX,3232,29.9849,-98.0906
NC,3232,35.5205,-80.6646
WA,3231,48.1041,-123.3695
KY,3231,38.5116,-82.6996
TN,3229,36.2136,-84.0629
AK,3229,64.6741,-147.0605
CO,3228,39.5483,-107.6532
PA,3227,41.7459,-77.3031
LA,3227,30.2355,-92.8135
NY,3225,41.2362,-73.6959
PA,3225,39.8244,-75.4244
OK,3224,35.1441,-96.4967
TX,3223,30.0791,-93.7598
IA,3223,41.7701,-91.1283
IL,3222,42.0484,-89.4293
FL,3221,28.4368,-80.7555
OK,3219,35.4793,-98.3590
WA,3219,48.0316,-122.7890
MN,3218,45.6875,-92.9654
WA,3218,47.3766,-122.6022
PR,3217,17.9793,-66.2255
IL,3217,42.4023,-88.2115
FL,3216,26.3359,-80.2126
IL,3216,42.0969,-88.2545
TX,3214,31.7184,-96.1697
PA,3214,40.6710,-75.4961
OR,3213,44.7669,-121.2899
OH,3213,38.7622,-83.0416
OR,3212,43.8366,-121.4646
CO,3212,38.8144,-107.9705
NY,3212,43.1007,-75.2932
AL,3210,33.8153,-86.8153
NY,3210,42.7434,-78.9028
KS,3208,39.4699,-95.7319
NC,3208,35.4193,-80.9999
WA,3208,47.2819,-122.2504
MO,3207,39.4413,-91.0626
IL,3206,38.0084,-89.6624
MA,3205,41.7510,-70.7198
OH,3205,40.3244,-80.6174
CA,3205,39.0938,-120.9533
FL,3205,29.3734,-82.4578
WA,3205,46.9705,-123.7018
KY,3203,36.9824,-82.9919
OR,3202,43.1141,-124.4157
NM,3202,34.7807,-106.6956
CA,3201,41.0802,-123.6972
OH,3200,40.5534,-81.9171
NY,3200,41.0167,-72.4872
MD,3199,38.9383,-76.8423
NY,3199,40.8434,-73.7014
PA,3198,40.4449,-80.0684
FL,3197,28.7878,-82.1318
OK,3194,36.1298,-96.3348
OK,3193,35.3048,-97.0370
IN,3192,41.4656,-86.4825
CA,3191,34.1571,-117.6592
TX,3190,32.9693,-97.6803
SC,3189,33.2995,-81.0323
PA,3189,41.9515,-76.5186
MI,3189,42.7827,-83.2455
PA,3187,40.3813,-80.3926
GA,3186,34.9241,-85.3431
WV,3186,38.9379,-80.8339
PR,3186,18.0132,-66.5359
GA,3185,33.7335,-85.2859
UT,3185,38.2759,-112.6383
AZ,3185,33.2851,-111.1109
FL,3185,27.9885,-80.5781
IL,3185,39.9774,-87.6354
NY,3184,40.6814,-73.6233
LA,3183,30.0646,-90.7124
OK,3183,34.7848,-98.3010
CA,3182,35.9567,-119.0328
